State Abbreviation,Name,Release Year,High school graduation raw value,Unemployment raw value,Some college raw value,Ratio of population to mental health providers,Median household income raw value,Average Temperature,Average Precipitation,RUCC,Poor mental health days raw value,Crude Rate,high_school_treated,unemployment_treated,college_treated,mental_health_provider_treated,household_income_treated,temperature_treated,precipitation_treated
WY,Sweetwater County,2015,0.8117787611,0.0405960946,0.5720379147,538.53571429,72899.0,44.41666666666666,1.015,5.0,3.7,24.6,0,1,0,1,1,1,1
AL,Autauga County,2016,0.83,0.0588304691,0.5647074961,7913.5714286,54366.0,66.11666666666666,4.23,2.0,4.3,25.3,1,1,0,0,1,0,0
AL,Baldwin County,2016,0.8,0.0605372021,0.6233591821,1282.7628205,49626.0,68.90833333333333,4.849166666666666,3.0,4.2,20.1,0,1,1,1,1,0,0
AL,Blount County,2016,0.8497536231999999,0.0614690825999999,0.4914993353,19239.666667,45567.0,63.86666666666667,2.9816666666666665,1.0,4.5,19.1,1,1,0,0,0,0,1
AL,Calhoun County,2016,0.8300316206,0.0791918846999999,0.5373339284,1136.4313725,41123.0,64.39166666666667,2.813333333333334,3.0,4.9,21.8,1,0,0,1,0,0,1
AL,Coffee County,2016,0.9324925595,0.0668381735,0.5951766354,2036.36,46931.0,67.21666666666665,4.0275,4.0,4.6,19.5,1,1,0,1,0,0,0
AL,Cullman County,2016,0.8641127349,0.0609690786,0.5723589743999999,979.38554217,39922.0,63.01666666666667,3.431666666666666,4.0,4.7,23.0,1,1,0,1,0,0,1
AL,DeKalb County,2016,0.8508284023999999,0.06941197,0.4298851856,5922.0833333,36241.0,61.75833333333333,3.478333333333333,6.0,4.7,14.1,1,1,0,0,0,0,1
AL,Elmore County,2016,0.7363664595999999,0.0577224375,0.5466714906,10122.125,54298.0,66.36666666666666,3.741666666666666,2.0,4.3,25.7,0,1,0,0,1,0,0
AL,Escambia County,2016,0.8112745098,0.0822178385,0.4034214619,2695.2142857,37077.0,67.64166666666667,4.323333333333333,6.0,5.0,26.5,0,0,0,0,0,0,0
AL,Etowah County,2016,0.7986513688,0.0702877599,0.5220488597999999,1113.2365590999998,39904.0,64.05833333333332,3.14,3.0,5.1,16.6,0,1,0,1,0,0,1
AL,Houston County,2016,0.8841705717,0.0680956417,0.5567834647,898.21551724,40124.0,68.22500000000001,4.595833333333333,3.0,4.5,9.6,1,1,0,1,0,0,0
AL,Jackson County,2016,0.8783675214,0.0720844418,0.4369628637,2507.8571429000003,36923.0,61.93333333333334,3.4916666666666667,6.0,4.7,26.9,1,1,0,0,0,0,1
AL,Jefferson County,2016,0.7988033594,0.0630850487,0.6640474501,779.2370283,44852.0,64.61666666666666,3.231666666666667,1.0,4.5,12.7,0,1,1,1,0,0,1
AL,Lauderdale County,2016,0.9031866029,0.0718057508999999,0.592429701,870.05607477,41324.0,62.20000000000001,3.6758333333333337,3.0,4.6,21.7,1,1,0,1,0,0,0
AL,Lee County,2016,0.8691939712000001,0.05593292,0.6805210604,1455.2358490999998,41256.0,64.85833333333332,3.4525,3.0,4.5,10.7,1,1,1,1,0,0,1
AL,Limestone County,2016,0.8984016887999999,0.0610262455999999,0.5508752963,3026.2333333,51175.0,62.88333333333333,3.740833333333333,2.0,4.4,10.8,1,1,0,0,1,0,0
AL,Madison County,2016,0.8652252488,0.0616129108,0.7152420987,1036.387574,58833.0,62.95833333333334,3.969166666666668,2.0,4.3,21.3,1,1,1,1,1,0,0
AL,Marshall County,2016,0.8786698859000001,0.066989997,0.4742847411,480.3857868,36536.0,63.25,3.2883333333333336,4.0,4.8,17.9,1,1,0,1,0,0,1
AL,Mobile County,2016,0.7690817001000001,0.077042138,0.5819732127,1383.7433333,42943.0,68.51666666666667,4.89,2.0,5.0,16.9,0,1,0,1,0,0,0
AL,Montgomery County,2016,0.64,0.0691161602,0.6125344576,1037.5642202,43054.0,67.49166666666667,3.6558333333333337,2.0,4.7,13.3,0,1,1,1,0,0,0
AL,Morgan County,2016,0.8054602076,0.0662019033,0.5232219422,842.3028168999999,45082.0,62.90833333333334,3.5483333333333333,3.0,4.5,23.5,0,1,0,1,0,0,0
AL,St. Clair County,2016,0.8256677182,0.058025013,0.5239617994,7881.5454545,50571.0,64.36666666666667,2.95,1.0,4.3,18.2,1,1,0,0,1,0,1
AL,Shelby County,2016,0.91,0.045232954,0.7403312003,1913.4722222,69432.0,64.39166666666667,3.2775000000000003,1.0,3.8,14.7,1,1,1,1,1,0,1
AL,Talladega County,2016,0.8142480359000001,0.0768129224,0.4454028527,11617.428571,39999.0,64.36666666666666,3.2233333333333336,4.0,4.9,12.5,0,1,0,0,0,0,1
AL,Tuscaloosa County,2016,0.7517547358,0.0595494834999999,0.6210950235,927.57798165,46892.0,65.11666666666666,3.424999999999999,3.0,4.5,11.6,0,1,1,1,0,0,1
AL,Walker County,2016,0.8371446701,0.0767212103,0.5323952670000001,2518.1153846,37245.0,63.93333333333334,3.4525,1.0,5.0,23.1,1,1,0,0,0,0,1
AK,Anchorage Borough,2016,0.7607257843999999,0.0514144603,0.7062164289,353.29812207,75200.0,36.583333333333336,5.4625,2.0,2.8,23.1,0,1,1,1,1,1,0
AK,Bethel Census Area,2016,0.3601910828,0.1598634812,0.3874830547,73.229508197,45808.0,36.15000000000001,1.8700000000000003,7.0,4.3,61.2,0,0,0,1,0,1,1
AK,Fairbanks North Star,2016,0.6919004149,0.0574715083,0.7196967143999999,198.31736527,67801.0,31.649999999999995,1.5983333333333336,3.0,2.7,24.8,0,1,1,1,1,1,1
AK,Kenai Peninsula Boro,2016,0.78,0.0779434374,0.6109012812,766.36,62532.0,38.02500000000001,5.745833333333334,7.0,2.9,30.8,0,0,1,1,1,1,0
AK,Matanuska-Susitna Bo,2016,0.74,0.0800760473,0.6108388125,1019.6041667000002,73981.0,33.04166666666667,2.6925000000000003,2.0,3.0,21.1,0,0,1,1,1,1,1
AZ,Apache County,2016,0.6634123711,0.1596884588,0.4751575825,1072.0597015,32366.0,52.12500000000001,0.9891666666666666,6.0,5.3,27.4,0,0,0,1,0,1,1
AZ,Cochise County,2016,0.7863680297,0.0843697281,0.6517257987,958.2556391,45025.0,62.55,1.3125,3.0,3.9,23.9,0,0,1,1,0,0,1
AZ,Coconino County,2016,0.7571193144,0.0715706317999999,0.6785318684,550.7280000000001,48653.0,54.40833333333333,1.1858333333333333,3.0,4.0,17.7,0,1,1,1,1,1,1
AZ,Gila County,2016,0.6851729819,0.0841173992,0.4640849468999999,1713.516129,37677.0,61.75000000000001,1.4941666666666666,4.0,4.1,26.1,0,0,0,1,0,0,1
AZ,Graham County,2016,0.7669736842,0.0764322375,0.4919887843,2530.4666667,46046.0,62.575,1.4441666666666666,7.0,3.8,31.9,0,1,0,0,0,0,1
AZ,Maricopa County,2016,0.7648507538,0.0587435158,0.6390768935,875.57647815,53929.0,72.71666666666665,0.6383333333333333,1.0,3.4,16.3,0,1,1,1,1,0,1
AZ,Mohave County,2016,0.7612022792,0.0882461947,0.4951478803,1506.3777778,37704.0,64.15,1.053333333333333,3.0,4.0,34.6,0,0,0,1,0,0,1
AZ,Navajo County,2016,0.7549086326000001,0.112639146,0.5040170032,1566.6811594,35457.0,53.66666666666666,0.9066666666666668,4.0,4.6,32.7,0,0,0,1,0,1,1
AZ,Pima County,2016,0.7187981319,0.0616817451,0.6573814292,667.8962766,45871.0,69.51666666666668,0.9016666666666664,2.0,3.7,18.1,0,1,1,1,0,0,1
AZ,Pinal County,2016,0.7117460573000001,0.0723136272,0.5519232578000001,3115.6434109,49876.0,70.675,0.8508333333333332,1.0,3.6,16.2,0,1,0,0,1,0,1
AZ,Yavapai County,2016,0.7699699289,0.0634053793,0.6057076446,681.75700935,44145.0,61.23333333333333,1.3900000000000003,3.0,3.6,36.4,0,1,1,1,0,0,1
AZ,Yuma County,2016,0.7540725806,0.2330942071,0.5429759515,1973.2718447,39700.0,74.39999999999998,0.285,3.0,3.9,12.6,0,0,0,1,0,0,1
AR,Baxter County,2016,0.8737771739,0.0679161372,0.6067783303000001,385.44339623,37873.0,59.725,3.813333333333334,7.0,4.2,36.5,1,1,1,1,0,0,0
AR,Benton County,2016,0.8747554348000001,0.0464139488999999,0.5952861651,719.05341246,57408.0,59.98333333333333,2.9258333333333333,2.0,3.9,16.3,1,1,0,1,1,0,1
AR,Craighead County,2016,0.8909467989000001,0.054963168,0.6049107143,285.56545961,42851.0,62.2,4.628333333333333,3.0,4.3,18.9,1,1,1,1,0,0,0
AR,Crawford County,2016,0.882078853,0.0609087126,0.5198518422,2570.7083333,43466.0,61.79166666666666,3.046666666666667,2.0,4.3,17.7,1,1,0,0,0,0,1
AR,Faulkner County,2016,0.8991209262000001,0.0567482024,0.6438853385,1059.3684211000002,51436.0,62.87499999999999,3.874166666666666,2.0,4.0,18.8,1,1,1,1,1,0,0
AR,Garland County,2016,0.8299515034,0.0640295675,0.5596351731,512.22105263,40621.0,62.98333333333333,4.3975,3.0,4.3,18.5,1,1,0,1,0,0,0
AR,Greene County,2016,0.9066630901,0.06498995,0.5205528955,704.74193548,42572.0,61.49166666666667,4.588333333333333,4.0,4.1,31.4,1,1,0,1,0,0,0
AR,Jefferson County,2016,0.8348759865000001,0.0891591026,0.5110275828,612.68644068,35927.0,64.075,4.485833333333333,3.0,4.5,17.1,1,0,0,1,0,0,0
AR,Lonoke County,2016,0.8774441057,0.0519609671,0.6092220764999999,2752.1923077,54459.0,63.80000000000001,4.114166666666667,2.0,3.9,19.4,1,1,1,0,1,0,0
AR,Pulaski County,2016,0.7232114548999999,0.0559655159,0.6633642534,294.82132132,45698.0,63.70833333333335,4.439166666666668,2.0,3.8,18.8,0,1,1,1,0,0,0
AR,Saline County,2016,0.8523028673999999,0.0494737822,0.6227447599,850.875,55915.0,63.26666666666666,4.579166666666667,2.0,3.6,15.2,1,1,1,1,1,0,0
AR,Sebastian County,2016,0.8128435373999999,0.0575834024,0.5229056789000001,365.34870317,39907.0,62.975,3.4600000000000004,2.0,4.3,16.4,0,1,0,1,0,0,1
AR,Union County,2016,0.8684554973999999,0.0755465983,0.5619286791,659.45901639,40841.0,65.59166666666667,5.005,7.0,4.3,25.1,1,1,0,1,0,0,0
AR,Washington County,2016,0.8552492212,0.0442387971,0.5830342686,296.36510067,45589.0,59.50833333333333,3.026666666666667,2.0,4.1,17.1,1,1,0,1,0,0,1
AR,White County,2016,0.8901668520999999,0.0721479959,0.5298503625,695.50442478,42044.0,62.725,3.895833333333334,4.0,4.1,17.7,1,1,0,1,0,0,0
CA,Alameda County,2016,0.8143263454999999,0.0587702411,0.7167127668000001,206.21108551,76996.0,60.36666666666667,1.8791666666666669,1.0,3.3,9.5,0,1,1,1,1,0,1
CA,Amador County,2016,0.86,0.0834774189,0.5445137323,633.48275862,54610.0,59.23333333333333,3.4175,6.0,3.5,26.8,1,0,0,1,1,0,1
CA,Butte County,2016,0.8722160948000001,0.0865350652999999,0.6698139854,219.84411765,42302.0,60.80833333333333,4.663333333333334,3.0,4.2,21.6,1,0,1,1,0,0,0
CA,Contra Costa County,2016,0.8642719571999999,0.0615949354999999,0.6890401422,342.7942628,80338.0,61.18333333333332,1.8791666666666669,1.0,3.5,12.4,1,1,1,1,1,0,1
CA,El Dorado County,2016,0.9183527222,0.0699573184,0.7062388964,394.58405172,70235.0,55.24166666666667,4.428333333333334,1.0,3.4,22.6,1,1,1,1,1,1,0
CA,Fresno County,2016,0.8345043337000001,0.1161325285,0.5134767113,396.05330053,43338.0,57.30833333333333,1.6333333333333335,2.0,4.2,10.4,1,0,0,1,0,0,1
CA,Humboldt County,2016,0.876847233,0.0678236203,0.6569684114,286.82765957,40581.0,55.80000000000001,6.655,5.0,4.1,26.3,1,1,1,1,0,0,0
CA,Imperial County,2016,0.8498317215000001,0.2361772107999999,0.5192072320000001,973.32065217,38737.0,75.50833333333334,0.255,3.0,4.2,7.7,1,0,0,1,0,0,1
CA,Kern County,2016,0.8210944644,0.1043538163,0.4654908757,693.01822504,47451.0,63.60833333333334,0.7675000000000001,2.0,4.0,13.9,1,0,0,1,0,0,1
CA,Kings County,2016,0.8486960179,0.1205721952,0.4805352271,631.38235294,44490.0,65.72500000000001,0.6341666666666668,3.0,4.0,9.3,1,0,0,1,0,0,1
CA,Lake County,2016,0.8846153845999999,0.0886460839,0.5267287527000001,311.57281553,36333.0,58.02500000000001,4.611666666666666,4.0,4.2,23.4,1,0,0,1,0,0,0
CA,Los Angeles County,2016,0.8051158154000001,0.0825900643,0.5962115607999999,390.04915757,55686.0,63.74166666666667,1.0491666666666666,1.0,3.6,8.3,0,0,0,1,1,0,1
CA,Madera County,2016,0.8352675226999999,0.1104868321,0.431678487,817.71428571,43171.0,57.875,2.006666666666667,3.0,4.2,9.0,1,0,0,1,0,0,1
CA,Marin County,2016,0.9413333333,0.0426987312,0.7451344923000001,155.02378121,94549.0,57.14166666666667,3.4008333333333334,1.0,3.2,18.0,1,1,1,1,1,0,1
CA,Mendocino County,2016,0.8384230355,0.0691065819,0.5500616219,227.05167959,42840.0,56.61666666666667,5.493333333333332,4.0,4.2,22.8,1,1,0,1,0,0,0
CA,Merced County,2016,0.9171191432,0.1280137972,0.4353163636,867.59934853,43818.0,63.98333333333333,1.205,2.0,4.1,12.3,1,0,0,1,0,0,1
CA,Monterey County,2016,0.8247074468000001,0.0906220714,0.4520884727,397.55207373,57428.0,60.04166666666666,1.7383333333333333,2.0,3.8,8.3,1,0,0,1,1,0,1
CA,Napa County,2016,0.8849548096,0.0557663997,0.5735615022,242.99656947,71063.0,60.4,3.000833333333334,3.0,3.4,8.4,1,1,0,1,1,0,1
CA,Nevada County,2016,0.9054929577,0.0658163904,0.7110594655,205.17219917,57118.0,53.40833333333334,5.4816666666666665,4.0,3.5,17.2,1,1,1,1,1,1,0
CA,Orange County,2016,0.9166192589,0.0548627004,0.6651805617000001,509.14778245,76061.0,66.075,0.91,1.0,3.3,10.1,1,1,1,1,1,0,1
CA,Placer County,2016,0.9227626538,0.0626324558,0.7695829852,436.26056338,75689.0,54.95,4.773333333333333,1.0,3.5,14.7,1,1,1,1,1,1,0
CA,Riverside County,2016,0.8526375937999999,0.0824888741,0.5327450483,707.76997873,56877.0,70.08333333333333,0.67,1.0,4.0,11.9,1,0,0,1,1,0,1
CA,Sacramento County,2016,0.8491930266,0.0732642991,0.6566873147,328.60886918,55803.0,63.46666666666667,1.8891666666666664,1.0,3.8,12.7,1,1,1,1,1,0,1
CA,San Bernardino Count,2016,0.841979686,0.0805081017,0.5320292563,585.37517318,51951.0,68.1,0.5499999999999999,1.0,3.8,10.7,1,0,0,1,1,0,1
CA,San Diego County,2016,0.8598055564,0.064160873,0.6850032042,353.45294054,66034.0,64.83333333333333,1.0975,1.0,3.6,12.5,1,1,1,1,1,0,1
CA,San Francisco County,2016,0.82,0.043757099,0.8499886283,128.24868362,83788.0,58.275,2.404166666666667,1.0,3.1,13.1,1,1,1,1,1,0,1
CA,San Joaquin County,2016,0.8624663526,0.1063907078999999,0.510558004,556.45178849,51527.0,63.3,1.5275,2.0,3.8,10.1,1,0,0,1,1,0,1
CA,San Luis Obispo Coun,2016,0.9267012987,0.0560397526,0.6760189205,213.36620795,61775.0,61.12499999999999,1.3383333333333336,2.0,3.6,21.2,1,1,1,1,1,0,1
CA,San Mateo County,2016,0.9118478975,0.0420564653,0.7434231862999999,340.32346344,100806.0,58.24166666666667,2.756666666666668,1.0,3.0,8.5,1,1,1,1,1,0,1
CA,Santa Barbara County,2016,0.8773925351,0.0608080613999999,0.5679862146,237.68500539,62116.0,60.40833333333333,1.3325,2.0,3.6,11.9,1,1,0,1,1,0,1
CA,Santa Clara County,2016,0.8725695862,0.0519826055,0.7473497444,374.64999011,97219.0,59.88333333333335,2.47,1.0,2.9,7.7,1,1,1,1,1,0,1
CA,Santa Cruz County,2016,0.903659669,0.0874244528,0.6636756905,179.29023747,64257.0,58.87500000000001,3.37,2.0,3.7,17.8,1,0,1,1,1,0,1
CA,Shasta County,2016,0.9087953368,0.0966497918999999,0.6505240153,416.21296296,43661.0,56.29999999999999,4.767499999999999,3.0,4.0,20.6,1,0,1,1,0,0,0
CA,Siskiyou County,2016,0.943398533,0.1126604077999999,0.6243307894,311.62857143,38641.0,50.09166666666667,4.0775,6.0,4.1,34.4,1,0,1,1,0,1,0
CA,Solano County,2016,0.8356094940000001,0.0745486142,0.6269689200999999,343.8046252,67106.0,61.90000000000001,1.905,2.0,3.6,10.7,1,1,1,1,1,0,1
CA,Sonoma County,2016,0.8637977021,0.0557764434,0.620503568,272.6386921,66949.0,58.15833333333333,4.13,2.0,3.6,14.1,1,1,1,1,1,0,0
CA,Stanislaus County,2016,0.8590131489,0.1121782925,0.4988896099,628.09563164,50917.0,63.16666666666666,1.5033333333333332,2.0,4.1,11.4,1,0,0,1,1,0,1
CA,Sutter County,2016,0.876311284,0.127162299,0.5402444507999999,424.10176991,51827.0,64.275,1.7825,3.0,3.8,19.7,1,0,0,1,1,0,1
CA,Tehama County,2016,0.8084432718000001,0.0967524752,0.5120016554,685.51086957,40782.0,59.66666666666666,3.999166666666667,4.0,4.0,25.3,0,0,0,1,0,0,0
CA,Tulare County,2016,0.8570597903,0.1322653564,0.4313771769,482.31368421,42360.0,55.80833333333334,1.6441666666666663,2.0,4.4,9.1,1,0,0,1,0,0,1
CA,Tuolumne County,2016,0.8883829365000001,0.0872539052,0.5712845501,769.01428571,49476.0,51.75833333333333,3.7616666666666654,4.0,3.7,22.3,1,0,0,1,1,1,0
CA,Ventura County,2016,0.8608086859,0.0667992130999999,0.6172049666,356.13552189,74967.0,59.65000000000001,1.345,2.0,3.3,10.5,1,1,1,1,1,0,1
CA,Yolo County,2016,0.9130351648,0.0767591037,0.6861137432,315.00758725,54509.0,63.06666666666666,1.91,1.0,3.7,13.9,1,1,1,1,1,0,1
CA,Yuba County,2016,0.8305138568000001,0.1121249778,0.5364326086,739.66,41403.0,61.74166666666667,3.894166666666667,3.0,4.0,14.6,1,0,0,1,0,0,0
CO,Adams County,2016,0.6999956731999999,0.0570750853,0.5536102263,384.5744,59316.0,51.06666666666666,1.240833333333333,1.0,3.3,16.9,0,1,0,1,1,1,1
CO,Arapahoe County,2016,0.7548703523,0.0490149326999999,0.7167554569,406.58409987,65359.0,50.40833333333334,1.295,1.0,3.1,18.7,0,1,1,1,1,1,1
CO,Boulder County,2016,0.8749064039,0.0409352777,0.8221810318,178.84303653,71546.0,46.46666666666667,1.481666666666667,2.0,3.0,16.4,1,1,1,1,1,1,1
CO,Delta County,2016,0.84,0.0690533362,0.4559947942,829.72222222,45283.0,48.11666666666667,1.3791666666666669,6.0,3.5,42.7,1,1,0,1,0,1,1
CO,Denver County,2016,0.5612117799,0.0487466497,0.721781184,235.16188452,54872.0,52.35,1.0216666666666667,1.0,3.4,17.3,0,1,1,1,1,1,1
CO,Douglas County,2016,0.89,0.0401499627,0.8636499242,1322.0084034,107250.0,48.5,1.2966666666666666,1.0,2.6,18.0,1,1,1,1,1,1,1
CO,El Paso County,2016,0.8159181726000001,0.060401922,0.7430202651000001,407.06687117,59286.0,49.70833333333332,1.2591666666666663,2.0,3.1,28.2,0,1,1,1,1,1,1
CO,Fremont County,2016,0.7409472422,0.0814152039,0.3696721932,390.77310924,41385.0,47.09166666666667,1.0733333333333337,4.0,3.2,35.8,0,0,0,1,0,1,1
CO,Garfield County,2016,0.7824576270999999,0.0518647833999999,0.5724191992000001,568.92079208,62529.0,44.71666666666667,1.7266666666666668,5.0,3.2,22.1,0,1,0,1,1,1,1
CO,Gunnison County,2016,0.825,0.0407365497,0.7889865803,629.0,48940.0,39.25000000000001,1.7216666666666665,7.0,3.1,60.9,1,1,1,1,1,1,1
CO,Jefferson County,2016,0.81,0.0455275688999999,0.7541223170999999,460.81105611,70687.0,47.76666666666666,1.3116666666666663,1.0,2.9,18.0,0,1,1,1,1,1,1
CO,La Plata County,2016,0.7474485981,0.0423082028,0.7614613181000001,315.7251462,60658.0,46.36666666666667,1.7766666666666666,4.0,3.0,23.4,0,1,1,1,1,1,1
CO,Larimer County,2016,0.8166436712999999,0.0427497969,0.8097196076000001,418.7622739,57659.0,44.10833333333333,1.5,2.0,2.8,21.5,0,1,1,1,1,1,1
CO,Mesa County,2016,0.7540673575,0.0616780785,0.5943142421000001,427.24783862,50106.0,48.63333333333333,1.3966666666666667,3.0,3.3,34.0,0,1,0,1,1,1,1
CO,Montezuma County,2016,0.6353894081,0.0611281567,0.6009255963,859.06666667,44163.0,49.95833333333334,1.3966666666666667,6.0,3.3,55.6,0,1,0,1,0,1,1
CO,Montrose County,2016,0.7217768595,0.0683236219,0.5319673049,567.68055556,46336.0,48.9,1.09,4.0,3.2,24.1,0,1,0,1,0,1,1
CO,Park County,2016,0.7973684211,0.0463618122,0.7120091064,1257.3076923,58487.0,39.80833333333333,1.336666666666667,1.0,2.9,64.1,0,1,1,1,1,1,1
CO,Pueblo County,2016,0.7484512535,0.0733600778,0.6278382582,250.19319938,41382.0,54.49166666666667,1.0833333333333333,3.0,3.6,21.8,0,1,1,1,0,1,1
CO,Weld County,2016,0.8122841727,0.0450640986,0.6158140299,574.88612836,61501.0,50.425,1.1541666666666668,2.0,3.1,18.3,0,1,1,1,1,1,1
CT,Fairfield County,2016,0.8872674311,0.0616951888,0.6971398238,428.9646098,85336.0,53.03333333333334,3.1341666666666668,2.0,3.2,10.0,1,1,1,1,1,1,1
CT,Hartford County,2016,0.8169358659,0.0686781311,0.6792408981999999,254.17067648,65809.0,51.98333333333334,2.8799999999999994,1.0,3.4,9.5,0,1,1,1,1,1,1
CT,Litchfield County,2016,0.890338035,0.0594176224,0.663190184,542.50146628,73413.0,49.80833333333334,3.040833333333334,4.0,3.2,11.5,1,1,1,1,1,1,1
CT,Middlesex County,2016,0.9418231912,0.0562824665,0.7477608453,284.87564767,76365.0,52.575,2.845,1.0,3.4,8.6,1,1,1,1,1,1,1
CT,New Haven County,2016,0.8094488356999999,0.0722487965,0.6525725164,288.05250836,60387.0,52.725,2.9758333333333336,2.0,3.5,11.6,0,1,1,1,1,1,1
CT,New London County,2016,0.8635849056999999,0.0674224430999999,0.6434886924000001,353.58656331,65813.0,52.52500000000001,3.1766666666666667,2.0,3.5,13.0,1,1,1,1,1,1,1
CT,Tolland County,2016,0.9053738055,0.0563020214,0.7204652854000001,502.88039867,78653.0,51.20000000000001,3.144166666666667,1.0,3.2,17.9,1,1,1,1,1,1,1
CT,Windham County,2016,0.8378737542,0.0730169319,0.5779419777,409.08391608,57547.0,51.19166666666666,3.325,2.0,3.5,18.9,1,1,0,1,1,1,1
DE,Kent County,2016,0.80071875,0.0635308816,0.6042871888,699.13414634,54271.0,57.35,3.4758333333333336,3.0,3.8,11.4,0,1,1,1,1,0,1
DE,New Castle County,2016,0.7996878642,0.0554940644,0.6581690257,393.15647226,64632.0,56.51666666666667,3.3683333333333336,1.0,3.5,11.7,0,1,1,1,1,0,1
DE,Sussex County,2016,0.8256200176999999,0.0574128992,0.4757868684,695.87128713,53316.0,57.79166666666666,4.219166666666666,2.0,3.5,15.4,1,1,0,1,1,0,0
FL,Alachua County,2016,0.7431269698,0.0518354406,0.7530106256999999,210.31993437,44325.0,70.66666666666666,3.865833333333333,2.0,3.9,12.1,0,1,1,1,0,0,0
FL,Bay County,2016,0.73,0.0626018205,0.5973027617000001,483.74324324,44800.0,69.62499999999999,5.331666666666667,3.0,3.8,25.0,0,1,0,1,0,0,0
FL,Brevard County,2016,0.87,0.0691950893,0.646317095,733.7088274,47973.0,73.625,4.69,2.0,3.7,23.3,1,1,1,1,0,0,0
FL,Broward County,2016,0.7481617464,0.0584167689,0.6657056932,759.23436231,51485.0,76.675,4.3975,1.0,3.7,12.7,0,1,1,1,1,0,0
FL,Charlotte County,2016,0.75,0.0673104189,0.5540669476,1073.0828025,43242.0,74.79166666666667,4.9591666666666665,3.0,3.8,21.3,0,1,0,1,0,0,0
FL,Citrus County,2016,0.8,0.0845650293999999,0.4890950226,2177.765625,36383.0,71.86666666666669,4.339166666666667,3.0,4.0,20.2,0,0,0,0,0,0,0
FL,Clay County,2016,0.78,0.0571559166999999,0.6537807986,1469.1029412,58539.0,70.85000000000002,3.48,1.0,3.6,19.2,0,1,1,1,1,0,1
FL,Collier County,2016,0.81,0.0589581537,0.4950220836,1194.4417808,58403.0,75.87499999999999,4.743333333333333,2.0,3.7,12.3,0,1,0,1,1,0,0
FL,Duval County,2016,0.72,0.0669612164,0.6418270477,692.66820988,46013.0,70.63333333333334,3.3633333333333333,1.0,4.1,14.0,0,1,1,1,0,0,1
FL,Escambia County,2016,0.64,0.0634542425,0.6449387126,698.11011236,46139.0,69.16666666666667,4.789166666666667,2.0,3.8,19.7,0,1,1,1,0,0,0
FL,Flagler County,2016,0.77,0.074869535,0.5935762817,2275.7333333,51556.0,72.02499999999998,3.6716666666666655,2.0,3.8,18.5,0,1,0,0,1,0,0
FL,Hernando County,2016,0.74,0.0786045057,0.5509512259,1659.009434,40094.0,72.21666666666665,4.219166666666667,1.0,4.0,20.8,0,0,0,1,0,0,0
FL,Highlands County,2016,0.62,0.0816840492,0.4385231826,1488.4242424,35787.0,74.30833333333331,4.810833333333334,3.0,4.0,23.8,0,0,0,1,0,0,0
FL,Hillsborough County,2016,0.74,0.0583927528,0.6419737089,672.95398773,50758.0,73.67500000000003,4.745,1.0,4.0,11.9,0,1,1,1,1,0,0
FL,Indian River County,2016,0.8,0.0782227381,0.5821576606000001,933.90322581,47548.0,74.22500000000002,5.1275,3.0,3.9,19.1,0,0,0,1,0,0,0
FL,Lake County,2016,0.78,0.0635840225,0.5580270495,1489.1037736,46895.0,72.90833333333335,3.883333333333333,1.0,3.7,15.5,0,1,0,1,0,0,0
FL,Lee County,2016,0.74,0.05972826,0.5262024356,1204.8102837,49147.0,75.425,4.8933333333333335,2.0,3.8,15.8,0,1,0,1,1,0,0
FL,Leon County,2016,0.7885922975,0.0552324811,0.7807090213,556.83921569,45463.0,69.69166666666668,4.874999999999999,2.0,3.9,9.0,0,1,1,1,0,0,0
FL,Manatee County,2016,0.77,0.0573696992,0.5368692855,1164.7218543,51673.0,73.75,4.876666666666667,2.0,3.9,21.5,0,1,0,1,1,0,0
FL,Marion County,2016,0.77,0.072800512,0.4930921879,1289.608365,39860.0,71.675,3.91,2.0,4.4,18.6,0,1,0,1,0,0,0
FL,Martin County,2016,0.88,0.0612094715,0.5683911111,755.62561576,55472.0,75.55833333333334,4.351666666666667,2.0,3.7,22.1,1,1,0,1,1,0,0
FL,Miami-Dade County,2016,0.77,0.0680118171999999,0.5832101072,784.35169367,42754.0,77.31666666666666,4.511666666666667,1.0,3.9,9.3,0,1,0,1,0,0,0
FL,Monroe County,2016,0.71,0.0414687493,0.6036462585,597.95348837,57411.0,77.62500000000001,3.983333333333334,4.0,3.6,24.0,0,1,1,1,1,0,0
FL,Nassau County,2016,0.91,0.0582791942,0.5577487957,1178.7538462000002,56728.0,70.075,3.496666666666666,1.0,3.7,26.0,1,1,0,1,1,0,1
FL,Okaloosa County,2016,0.83,0.0512569937,0.6526796260000001,779.80952381,55952.0,68.675,4.7091666666666665,3.0,3.8,20.9,1,1,1,1,1,0,0
FL,Orange County,2016,0.76,0.0579464394,0.6635708624000001,619.37765695,47069.0,73.69166666666669,4.2716666666666665,1.0,3.8,9.6,0,1,1,1,0,0,0
FL,Osceola County,2016,0.78,0.0668117232,0.5474289246,954.49538462,42945.0,74.05833333333334,4.572500000000002,1.0,4.2,11.0,0,1,0,1,0,0,0
FL,Palm Beach County,2016,0.7602911855,0.0589878008,0.6168105589,660.85579196,52225.0,76.10000000000002,4.223333333333334,1.0,3.5,15.9,0,1,1,1,1,0,0
